t[K],phi
521.8000000000036,1.00252427881188
522.6000000000035,1.0025938447523774
523.4000000000035,1.0026630331865398
524.2000000000036,1.0027318461338086
525.0000000000036,1.0028002856042155
525.8000000000036,1.0028683535983738
526.6000000000035,1.0029360521074686
527.4000000000036,1.0030033831132525
528.2000000000037,1.0030703485880408
529.0000000000036,1.0031369504947087
529.8000000000036,1.0032031907866896
530.6000000000037,1.0032690714079753
531.4000000000037,1.003334594293119
532.2000000000037,1.003399761367236
533.0000000000036,1.0034645745460102
533.8000000000037,1.0035290357356978
534.6000000000038,1.0035931468331372
535.4000000000037,1.0036569097257524
536.2000000000037,1.0037203262915673
537.0000000000038,1.0037833983992135
537.8000000000038,1.0038461279079423
538.6000000000038,1.003908516667638
539.4000000000037,1.0039705665188297
540.2000000000038,1.004032279292709
541.0000000000039,1.0040936568111438
541.8000000000038,1.0041547008866947
542.6000000000038,1.004215413322633
543.4000000000038,1.0042757959129602
544.2000000000039,1.0043358504424258
545.0000000000039,1.004395578686547
545.8000000000038,1.0044549824116324
546.6000000000039,1.0045140633747998
547.400000000004,1.0045728233240014
548.2000000000039,1.0046312639980464
549.0000000000039,1.004689387126623
549.8000000000039,1.0047471944303261
550.600000000004,1.004804687620679
551.400000000004,1.0048618684001616
552.2000000000039,1.0049187384622358
553.000000000004,1.0049752994913717
553.800000000004,1.0050315531630751
554.600000000004,1.0050875011439182
555.400000000004,1.005143145091564
556.200000000004,1.0051984866547972
557.0000000000041,1.0052535274735537
557.800000000004,1.0053082691789517
558.600000000004,1.0053627133933185
559.4000000000041,1.005416861730224
560.2000000000041,1.0054707157945124
561.0000000000041,1.0055242771823312
561.800000000004,1.0055775474811637
562.6000000000041,1.005630528269863
563.4000000000042,1.0056832211186828
564.2000000000041,1.0057356275893108
565.0000000000041,1.0057877492349026
565.8000000000042,1.005839587600113
566.6000000000042,1.005891144221132
567.4000000000042,1.0059424206257181
568.2000000000041,1.005993418333231
569.0000000000042,1.0060441388546701
569.8000000000043,1.0060945836927035
570.6000000000042,1.0061447543417081
571.4000000000042,1.0061946522878011
572.2000000000043,1.006244279008878
573.0000000000043,1.0062936359746453
573.8000000000043,1.0063427246466596
574.6000000000042,1.0063915464783593
575.4000000000043,1.0064401029151044
576.2000000000044,1.0064883953942099
577.0000000000043,1.0065364253449836
577.8000000000043,1.0065841941887614
578.6000000000043,1.006631703338944
579.4000000000044,1.0066789542010335
580.2000000000044,1.0067259481726707
581.0000000000043,1.0067726866436704
581.8000000000044,1.0068191709960592
582.6000000000045,1.0068654026041128
583.4000000000044,1.0069113828343912
584.2000000000044,1.0069571130457768
585.0000000000044,1.0070025945895118
585.8000000000045,1.007047828809234
586.6000000000045,1.007092817041015
587.4000000000044,1.0071375606133968
588.2000000000045,1.0071820608474282
589.0000000000045,1.0072263190567037
589.8000000000045,1.0072703365473987
590.6000000000045,1.0073141146183087
591.4000000000045,1.0073576545608829
592.2000000000046,1.007400957659266
593.0000000000045,1.007444025190332
593.8000000000045,1.007486858423721
594.6000000000046,1.0075294586218797
595.4000000000046,1.007571827040094
596.2000000000046,1.007613964926529
597.0000000000045,1.0076558735222647
597.8000000000046,1.0076975540613333
598.6000000000047,1.0077390077707553
599.4000000000046,1.0077802358705779
600.2000000000046,1.00782123957391
601.0000000000047,1.0078620200869597
601.8000000000047,1.00790257860907
602.6000000000047,1.0079429163327571
603.4000000000046,1.0079830344437455
604.2000000000047,1.0080229341210027
605.0000000000048,1.008062616536781
605.8000000000047,1.0081020828566474
606.6000000000047,1.0081413342395233
607.4000000000048,1.0081803718377196
608.2000000000048,1.0082191967969725
609.0000000000048,1.0082578102564794
609.8000000000047,1.0082962133489355
610.6000000000048,1.008334407200568
611.4000000000049,1.008372392931173
612.2000000000048,1.0084101716541496
613.0000000000048,1.0084477444765372
613.8000000000048,1.0084851124990473
614.6000000000049,1.008522276816103
615.4000000000049,1.0085592385158704
616.2000000000048,1.008595998680295
617.0000000000049,1.0086325583851372
617.800000000005,1.0086689187000046
618.6000000000049,1.0087050806883902
619.4000000000049,1.0087410454077013
620.2000000000049,1.0087768139093
621.000000000005,1.0088123872385337
621.800000000005,1.0088477664347684
622.6000000000049,1.008882952531426
623.400000000005,1.0089179465560145
624.200000000005,1.0089527495301642
625.000000000005,1.0089873624696597
625.800000000005,1.0090217863844742
626.600000000005,1.0090560222788025
627.4000000000051,1.0090900711510926
628.200000000005,1.0091239339940814
629.000000000005,1.0091576117948255
629.8000000000051,1.0091911055347347
630.6000000000051,1.0092244161896038
631.4000000000051,1.0092575447296463
632.200000000005,1.0092904921195252
633.0000000000051,1.009323259318386
633.8000000000052,1.0093558472798885
634.6000000000051,1.009388256952239
635.4000000000051,1.0094204892782206
636.2000000000052,1.0094525451952265
637.0000000000052,1.0094844256352906
637.8000000000052,1.0095161315251187
638.6000000000051,1.0095476637861194
639.4000000000052,1.0095790233344357
640.2000000000053,1.009610211080975
641.0000000000052,1.0096412279314406
641.8000000000052,1.0096720747863621
642.6000000000053,1.0097027525411244
643.4000000000053,1.0097332620860004
644.2000000000053,1.0097636043061788
645.0000000000052,1.0097937800817958
645.8000000000053,1.009823790287962
646.6000000000054,1.0098536357947967
647.4000000000053,1.0098833174674529
648.2000000000053,1.0099128361661487
649.0000000000053,1.009942192746197
649.8000000000054,1.0099713880580325
650.6000000000054,1.010000422947243
651.4000000000053,1.0100292982545964
652.2000000000054,1.0100580148160698
653.0000000000055,1.010086573462878
653.8000000000054,1.010114975021502
654.6000000000054,1.0101432203137166
655.4000000000054,1.0101713101566188
656.2000000000055,1.0101992453626552
657.0000000000055,1.0102270267396505
657.8000000000054,1.010254655090835
658.6000000000055,1.0102821312148695
659.4000000000055,1.0103094559058778
660.2000000000055,1.0103366299534677
661.0000000000055,1.0103636541427616
661.8000000000055,1.0103905292544237
662.6000000000056,1.0104172560646845
